epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,321.323,1.01354,6.44634,0.48894,1.56833,1.37866,0.35718,0.83792,0.65499,0.35195,0.45672,0.04301,0.02397,0.00391,1.58399,7.09179,0.13605,1.4391,2.27316,0.000535817,0.000535817,0.000535817
24,334.206,1.0464,6.1909,0.49041,1.54262,1.36774,0.35856,0.78472,0.55206,0.3258,0.09189,0.02381,0.00464,0.00099,1.54787,7.12859,0.16645,1.29554,2.17837,0.0005349,0.0005349,0.0005349
25,347.037,0.96372,6.34086,0.49557,1.44459,1.33668,0.33898,0.76792,0.62735,0.37115,0.40237,0.07944,0.06741,0.00752,1.57772,6.82315,0.19895,1.33322,2.28509,0.000533982,0.000533982,0.000533982
26,359.936,1.00161,6.21279,0.48006,1.44033,1.36043,0.40253,0.49399,0.47801,0.29521,0.15254,0.08053,0.0721,0.01052,1.23001,6.92529,0.23883,1.61417,1.84837,0.000533065,0.000533065,0.000533065
27,372.78,1.02324,6.37666,0.47626,1.49454,1.36318,0.37534,0.83319,0.52448,0.32477,0,0,0,0,1.49565,7.47289,0.13915,1.3504,2.21706,0.000532148,0.000532148,0.000532148
28,385.933,0.99573,6.09041,0.4713,1.41405,1.35008,0.42309,0.80401,0.60144,0.41056,0,0,0,0,1.28332,7.83082,0.12887,1.15403,1.92685,0.00053123,0.00053123,0.00053123
29,399.113,1.00591,6.24402,0.46179,1.42923,1.35662,0.43964,0.79004,0.69612,0.46909,0.17042,0.0119,0.00087,9e-05,1.25523,7.08072,0.15723,1.49564,1.80686,0.000530313,0.000530313,0.000530313
30,412.121,0.9895,6.15961,0.45291,1.40497,1.33452,0.33742,0.76959,0.60037,0.38521,0,0,0,0,1.50513,7.87436,0.11794,1.33609,2.27491,0.000529395,0.000529395,0.000529395
31,424.95,0.99206,6.02542,0.45755,1.41445,1.35165,0.52338,0.71895,0.63195,0.35153,0.21969,0.09419,0.04568,0.00687,1.60255,6.93426,0.16253,1.28875,2.24433,0.000528478,0.000528478,0.000528478
32,437.806,1.00551,6.08446,0.4443,1.40756,1.35772,0.4224,0.78115,0.69737,0.47342,0.30085,0.07773,0.05496,0.00584,1.49305,6.66953,0.1235,1.28709,2.05682,0.000527561,0.000527561,0.000527561
33,450.948,0.96687,6.02942,0.45037,1.38349,1.33585,0.39333,0.83595,0.65691,0.47577,0.22318,0.1145,0.10938,0.02183,1.294,6.78346,0.21134,1.23543,1.92854,0.000526643,0.000526643,0.000526643
34,463.94,0.9835,6.01625,0.44967,1.37559,1.33245,0.54063,0.78314,0.70788,0.46438,0.56472,0.08333,0.08517,0.00874,1.32731,7.00777,0.11581,1.17653,1.99107,0.000525726,0.000525726,0.000525726
35,476.762,0.97331,5.95751,0.44268,1.38654,1.32979,0.65714,0.58476,0.6387,0.36731,0.94831,0.08333,0.08349,0.01664,1.73092,6.9585,0.09698,1.26085,2.48549,0.000524808,0.000524808,0.000524808
36,489.638,0.96444,5.97274,0.43092,1.35909,1.32044,0.44164,0.68819,0.68297,0.4747,0.15084,0.09534,0.07842,0.00808,1.41464,6.71664,0.12669,1.12354,2.233,0.000523891,0.000523891,0.000523891
37,502.48,0.93341,5.99302,0.43697,1.3205,1.29737,0.27883,0.86187,0.4582,0.2893,0.07228,0.19433,0.095,0.0139,1.51793,6.90034,0.2345,1.70267,2.12801,0.000522974,0.000522974,0.000522974
38,515.372,0.91165,5.76345,0.43534,1.30011,1.2838,0.38168,0.78649,0.69131,0.45307,0.25279,0.09734,0.08117,0.00869,1.51601,6.6349,0.11288,1.20353,2.374,0.000522056,0.000522056,0.000522056
39,528.398,0.92374,5.8836,0.43222,1.31208,1.28325,0.48829,0.85135,0.69781,0.44779,0.59953,0.08295,0.08962,0.01468,1.41347,6.54369,0.08069,1.21239,2.12974,0.000521139,0.000521139,0.000521139
40,541.283,0.93963,5.8264,0.41274,1.32347,1.30029,0.58443,0.58043,0.66006,0.46757,0.2785,0.17122,0.12209,0.02411,1.23651,6.55657,0.10997,1.21785,1.81327,0.000520221,0.000520221,0.000520221
41,554.097,0.90235,5.63871,0.42754,1.23387,1.27995,0.53109,0.65851,0.69684,0.39818,0.63832,0.16422,0.1847,0.02672,1.62626,6.54904,0.15908,1.13414,2.34366,0.000519304,0.000519304,0.000519304
42,567.005,0.90438,5.7351,0.43044,1.26395,1.30186,0.40985,0.79618,0.69226,0.47737,0.53803,0.18312,0.14967,0.02422,1.57383,6.62185,0.14784,1.11395,2.39036,0.000518387,0.000518387,0.000518387
43,579.968,0.91484,5.72081,0.40791,1.25067,1.30594,0.40921,0.69795,0.61036,0.38645,0.10228,0.16387,0.1034,0.02232,1.37316,6.66018,0.14337,1.33513,2.07105,0.000517469,0.000517469,0.000517469
44,593.05,0.9091,5.74762,0.40907,1.27165,1.26107,0.41464,0.84378,0.68057,0.47213,0.78688,0.14706,0.16676,0.02599,1.16322,6.50513,0.11457,1.08833,1.82775,0.000516552,0.000516552,0.000516552
45,605.936,0.93402,5.85824,0.41175,1.28871,1.28943,0.45964,0.79681,0.66272,0.44887,0.17377,0.1236,0.09692,0.02445,1.21455,6.32252,0.14731,1.06615,1.75624,0.000515634,0.000515634,0.000515634
46,618.856,0.91433,5.61547,0.40043,1.25646,1.27975,0.44486,0.79144,0.62687,0.41792,0.31661,0.17577,0.13774,0.02751,1.65397,6.52059,0.11394,1.26783,2.30556,0.000514717,0.000514717,0.000514717
47,631.702,0.89046,5.83429,0.40551,1.24335,1.2849,0.40173,0.85092,0.6046,0.41757,0.95645,0.08333,0.0871,0.01703,1.40573,7.16945,0.09227,1.51704,2.13612,0.0005138,0.0005138,0.0005138
48,644.602,0.91738,5.84761,0.41278,1.3087,1.29005,0.38899,0.81249,0.58913,0.41822,0.78568,0.14894,0.17104,0.04379,1.35669,6.6242,0.09223,1.37773,2.24386,0.000512882,0.000512882,0.000512882
49,657.457,0.91053,5.6388,0.41108,1.29418,1.28907,0.40443,0.85048,0.59542,0.38271,0.18808,0.20635,0.13106,0.02194,1.51227,6.4137,0.10583,1.34512,2.26804,0.000511965,0.000511965,0.000511965
50,670.602,0.88221,5.68673,0.39763,1.26104,1.27512,0.36878,0.80526,0.64104,0.39743,0.37618,0.18032,0.1492,0.0262,1.27762,6.27596,0.11164,1.31083,1.89639,0.000511047,0.000511047,0.000511047
51,683.473,0.87102,5.56233,0.39841,1.22927,1.26578,0.42802,0.85624,0.69656,0.468,0.19066,0.20512,0.1742,0.03406,1.4161,6.39797,0.14034,1.05828,1.98603,0.00051013,0.00051013,0.00051013
52,696.481,0.89991,5.60149,0.39794,1.18615,1.28457,0.49422,0.68227,0.69862,0.51046,0.18492,0.21753,0.18652,0.05066,1.25366,6.32065,0.15893,1.05504,1.81272,0.000509213,0.000509213,0.000509213
53,709.422,0.89936,5.51877,0.39886,1.2126,1.2708,0.44705,0.79404,0.66848,0.47705,0.29563,0.22829,0.18926,0.04429,1.42838,6.27682,0.12167,1.26396,2.00089,0.000508295,0.000508295,0.000508295
54,722.318,0.89515,5.76155,0.40108,1.24601,1.2835,0.38364,0.84113,0.67422,0.47395,0.10605,0.20845,0.13689,0.03417,1.29859,6.27153,0.10423,1.17979,1.97213,0.000507378,0.000507378,0.000507378
55,735.202,0.86887,5.62639,0.38734,1.17015,1.25127,0.53425,0.7564,0.7371,0.45746,0.37271,0.21586,0.20601,0.05944,1.51072,6.04568,0.08701,1.04049,2.24403,0.00050646,0.00050646,0.00050646
56,748.269,0.8777,5.56439,0.38777,1.22369,1.25647,0.75532,0.51275,0.73011,0.49036,0.45666,0.12553,0.12222,0.036,1.36708,6.05267,0.12531,1.09879,1.97688,0.000505543,0.000505543,0.000505543
57,761.154,0.86537,5.51825,0.39258,1.20029,1.24674,0.38161,0.83104,0.72772,0.47093,0.1943,0.19044,0.18803,0.04527,1.25423,6.24667,0.10041,1.46187,1.96617,0.000504626,0.000504626,0.000504626
58,774.053,0.85021,5.58796,0.39307,1.14576,1.23141,0.46316,0.76557,0.59302,0.36697,0.36707,0.21131,0.15228,0.04369,1.29307,6.43388,0.12806,1.12201,1.98462,0.000503708,0.000503708,0.000503708
59,786.921,0.88692,5.63055,0.39197,1.20957,1.28465,0.49376,0.66055,0.57202,0.33856,0.35732,0.20238,0.13113,0.0413,1.54552,6.10149,0.10038,1.35514,2.10038,0.000502791,0.000502791,0.000502791
60,799.823,0.86934,5.39359,0.402,1.17991,1.27764,0.38968,0.82583,0.64882,0.41918,0.30034,0.21586,0.16201,0.05523,1.26473,6.05513,0.1106,1.21831,1.90541,0.000501873,0.000501873,0.000501873
61,812.687,0.84655,5.27804,0.39597,1.1216,1.2455,0.60926,0.74204,0.68508,0.42984,0.322,0.0779,0.08444,0.02496,1.31188,6.55083,0.10163,1.02599,1.98775,0.000500956,0.000500956,0.000500956
62,825.79,0.85881,5.3383,0.38802,1.15718,1.25524,0.44538,0.70501,0.65585,0.39354,0.19292,0.21876,0.14252,0.04324,1.60435,6.08238,0.07665,1.36795,2.36242,0.000500039,0.000500039,0.000500039
63,838.663,0.86554,5.28273,0.39817,1.13421,1.25112,0.44842,0.78631,0.666,0.39926,0.11389,0.21094,0.11916,0.03133,1.568,6.25211,0.07601,1.35501,2.36535,0.000499121,0.000499121,0.000499121
64,851.575,0.83521,5.53167,0.38437,1.15442,1.23119,0.49864,0.65966,0.63424,0.40216,0.59613,0.22944,0.18167,0.05722,1.25246,5.89479,0.11642,1.05756,1.86225,0.000498204,0.000498204,0.000498204
65,864.462,0.86969,5.32138,0.37927,1.19975,1.25402,0.66884,0.65458,0.69672,0.47119,0.48015,0.18748,0.16391,0.04255,1.28183,6.11052,0.10635,1.1054,1.94714,0.000497286,0.000497286,0.000497286
66,877.361,0.83076,5.33104,0.39725,1.14586,1.25199,0.51634,0.64237,0.64159,0.43412,0.67261,0.18547,0.15961,0.06119,1.25073,6.01479,0.11588,1.20735,1.87459,0.000496369,0.000496369,0.000496369
67,890.249,0.82671,5.32775,0.3864,1.11269,1.23169,0.51087,0.73302,0.70221,0.47463,0.12614,0.24639,0.23875,0.08127,1.50827,5.956,0.11341,1.24587,2.09039,0.000495452,0.000495452,0.000495452
68,903.225,0.82657,5.3316,0.39181,1.12626,1.22868,0.48853,0.63694,0.71166,0.49851,0.27106,0.19734,0.17812,0.05725,1.23103,6.1004,0.07999,1.06351,1.88312,0.000494534,0.000494534,0.000494534
69,916.288,0.83155,5.34961,0.383,1.13406,1.23743,0.48862,0.67772,0.66755,0.404,0.46199,0.18346,0.18133,0.06298,1.45942,5.88183,0.15567,1.18963,2.14344,0.000493617,0.000493617,0.000493617
70,929.191,0.81155,5.33192,0.37517,1.10707,1.23099,0.65851,0.62568,0.67974,0.42541,0.4078,0.25818,0.19715,0.06485,1.41993,5.92154,0.11891,1.01032,2.10407,0.000492699,0.000492699,0.000492699
71,942.074,0.83558,5.18611,0.37872,1.11617,1.24442,0.4561,0.74251,0.67237,0.43885,0.31308,0.23141,0.20932,0.06777,1.41527,5.97377,0.13514,1.15021,2.10704,0.000491782,0.000491782,0.000491782
72,955.045,0.79983,5.20763,0.38846,1.05456,1.20986,0.5694,0.62541,0.67945,0.45179,0.29564,0.21756,0.14255,0.04986,1.42358,6.08568,0.10703,1.2461,2.08083,0.000490865,0.000490865,0.000490865
73,967.957,0.82328,5.1879,0.37585,1.12442,1.23687,0.5104,0.71141,0.75119,0.49773,0.21434,0.24596,0.20802,0.07182,1.37795,5.80722,0.11396,1.28321,2.18315,0.000489947,0.000489947,0.000489947
74,981.207,0.83912,5.2665,0.38206,1.12325,1.25001,0.41407,0.65025,0.59615,0.40833,0.5781,0.25753,0.20842,0.07225,1.23243,5.71505,0.12499,1.07984,1.87967,0.00048903,0.00048903,0.00048903
75,994.089,0.80003,5.16785,0.37924,1.07239,1.22081,0.51623,0.64645,0.68794,0.48407,0.51618,0.17927,0.16033,0.0572,1.25573,6.0075,0.11195,1.03006,1.88959,0.000488112,0.000488112,0.000488112
76,1006.97,0.81549,5.16872,0.36913,1.05285,1.19992,0.51483,0.67327,0.67703,0.47895,0.4662,0.29299,0.2485,0.0567,1.27384,5.92762,0.05466,1.0747,1.95091,0.000487195,0.000487195,0.000487195
77,1019.83,0.7787,5.04381,0.37526,1.02666,1.18736,0.45196,0.75147,0.72225,0.49908,0.2802,0.19132,0.17678,0.0477,1.33592,6.03465,0.08322,1.25579,1.95947,0.000486278,0.000486278,0.000486278
78,1032.75,0.78093,4.87958,0.37856,1.03823,1.21517,0.44025,0.72463,0.68567,0.47541,0.29452,0.22479,0.21385,0.09161,1.4288,5.67901,0.10214,1.14324,2.13625,0.00048536,0.00048536,0.00048536
79,1045.84,0.78071,5.11671,0.3736,1.08348,1.2168,0.45223,0.83455,0.70978,0.49643,0.47337,0.1896,0.19793,0.10238,1.22553,5.67721,0.14672,1.05048,1.9228,0.000484443,0.000484443,0.000484443
80,1059.02,0.83718,5.05549,0.37284,1.11164,1.24369,0.48781,0.70998,0.69593,0.47911,0.45083,0.19202,0.17785,0.08484,1.27529,5.90139,0.10325,1.05117,1.99501,0.000483525,0.000483525,0.000483525
81,1071.94,0.77575,5.14986,0.37805,1.03582,1.19539,0.53182,0.72872,0.68033,0.49933,0.39179,0.19823,0.19779,0.09317,1.18371,5.74887,0.06963,1.04513,1.89143,0.000482608,0.000482608,0.000482608
82,1084.87,0.82051,4.99634,0.36699,1.03024,1.21675,0.3823,0.77648,0.67879,0.45888,0.6604,0.19758,0.20163,0.07003,1.25473,5.6557,0.07563,1.14333,1.93817,0.000481691,0.000481691,0.000481691
83,1097.73,0.79973,5.13051,0.39155,1.04933,1.20775,0.45633,0.66638,0.6227,0.43569,0.39878,0.22603,0.17028,0.07345,1.25748,5.77831,0.09097,1.08398,2.03917,0.000480773,0.000480773,0.000480773
84,1110.62,0.8068,5.10222,0.37209,1.03787,1.21501,0.46888,0.68052,0.69751,0.475,0.4004,0.27603,0.24353,0.09381,1.34407,5.57598,0.12372,1.19944,2.07397,0.000479856,0.000479856,0.000479856
85,1123.68,0.7746,4.91545,0.38003,0.99732,1.20167,0.47543,0.70513,0.62664,0.39716,0.47245,0.22212,0.20247,0.06336,1.33132,5.86026,0.08101,1.33522,2.10345,0.000478938,0.000478938,0.000478938
86,1136.64,0.76635,5.17045,0.38058,1.03426,1.19946,0.57188,0.60416,0.74,0.48636,0.6427,0.22504,0.19796,0.06858,1.27979,5.87989,0.08843,1.07412,2.00935,0.000478021,0.000478021,0.000478021
87,1149.51,0.77527,4.97566,0.3716,1.0093,1.19802,0.68291,0.58112,0.75179,0.53179,0.20436,0.19576,0.18675,0.06921,1.19708,5.7619,0.0922,1.05986,1.9034,0.000477104,0.000477104,0.000477104
88,1162.57,0.78973,5.0323,0.37488,1.02315,1.21487,0.67436,0.60227,0.75683,0.53969,0.56519,0.23127,0.22303,0.09615,1.38701,5.6788,0.0849,1.02957,2.10002,0.000476186,0.000476186,0.000476186
89,1175.55,0.7637,4.91156,0.36816,1.03483,1.17628,0.50111,0.66956,0.70114,0.44157,0.46536,0.21831,0.16463,0.06151,1.36872,5.52708,0.05472,1.19664,2.22007,0.000475269,0.000475269,0.000475269
90,1188.64,0.77818,5.04581,0.38472,1.01871,1.20882,0.65664,0.71286,0.72982,0.51731,0.57954,0.20151,0.14908,0.05216,1.17933,5.74048,0.10372,1.03966,1.93292,0.000474351,0.000474351,0.000474351
91,1201.5,0.7554,4.89803,0.37435,1.00175,1.18803,0.48733,0.63999,0.64251,0.41202,0.69455,0.21262,0.19473,0.0737,1.60502,5.86981,0.07809,1.19043,2.51886,0.000473434,0.000473434,0.000473434
92,1214.45,0.76135,4.96476,0.36631,0.97907,1.18801,0.53095,0.65964,0.64984,0.43052,0.46638,0.20151,0.14186,0.06876,1.3,5.51142,0.11149,1.17119,2.17096,0.000472517,0.000472517,0.000472517
93,1227.32,0.72994,4.9405,0.37326,0.9792,1.17653,0.43365,0.75769,0.68343,0.45418,0.44019,0.24958,0.18955,0.087,1.34493,5.4996,0.10952,1.06298,2.29343,0.000471599,0.000471599,0.000471599
94,1240.23,0.73955,4.98201,0.38017,0.95763,1.17411,0.43399,0.81486,0.65155,0.44838,0.35048,0.25765,0.18909,0.0778,1.4041,5.51578,0.0921,1.16994,2.19738,0.000470682,0.000470682,0.000470682
95,1253.08,0.74696,4.73092,0.36187,0.96389,1.17957,0.47465,0.65624,0.6702,0.45059,0.30672,0.28394,0.22572,0.10643,1.39618,5.46559,0.08004,1.26313,2.11862,0.000469764,0.000469764,0.000469764
96,1266.2,0.75668,4.7003,0.36421,1.00127,1.18915,0.42341,0.74176,0.59626,0.39182,0.21794,0.25778,0.18184,0.07309,1.23864,5.54881,0.07508,1.14621,1.99201,0.000468847,0.000468847,0.000468847
97,1279.07,0.76019,4.7709,0.36876,0.94234,1.1886,0.41902,0.69217,0.59859,0.38765,0.32058,0.24918,0.18542,0.06579,1.27023,5.75306,0.08042,1.2339,2.08561,0.00046793,0.00046793,0.00046793
98,1291.97,0.76027,4.69395,0.3555,0.96309,1.16563,0.45129,0.72501,0.73706,0.49979,0.47164,0.23476,0.2368,0.09428,1.3206,5.57144,0.12288,1.09968,2.1483,0.000467012,0.000467012,0.000467012
99,1304.81,0.72461,5.0744,0.37682,0.95896,1.17638,0.54287,0.58353,0.72127,0.49683,0.55303,0.26603,0.26333,0.08539,1.30735,5.45184,0.08586,1.09888,2.14856,0.000466095,0.000466095,0.000466095
100,1317.71,0.73352,4.82076,0.37617,0.93246,1.18676,0.58327,0.63463,0.69608,0.47688,0.63241,0.25051,0.25935,0.09653,1.27029,5.50255,0.11258,1.07589,2.05097,0.000465177,0.000465177,0.000465177
101,1330.53,0.74743,5.0218,0.36985,0.98573,1.18066,0.55934,0.62253,0.67716,0.42924,0.43507,0.28553,0.25396,0.11246,1.43808,5.51649,0.10194,1.13906,2.21744,0.00046426,0.00046426,0.00046426
102,1343.63,0.73315,4.74161,0.36545,0.97834,1.18254,0.48056,0.7633,0.68448,0.43605,0.37488,0.21977,0.21812,0.0825,1.50165,5.69237,0.04779,1.21142,2.30128,0.000463343,0.000463343,0.000463343
103,1356.5,0.72644,4.6146,0.36438,0.93517,1.17961,0.50018,0.66352,0.69807,0.5176,0.43926,0.29784,0.27264,0.10314,1.19441,5.6416,0.09702,1.13271,1.90013,0.000462425,0.000462425,0.000462425
104,1369.41,0.73859,4.65406,0.36228,0.97157,1.18368,0.4939,0.70569,0.70061,0.4788,0.50439,0.2041,0.19685,0.07779,1.4451,5.35698,0.09227,1.05848,2.16162,0.000461508,0.000461508,0.000461508
105,1382.31,0.75031,4.78106,0.37468,0.97723,1.19047,0.70598,0.66034,0.74842,0.51377,0.66467,0.27819,0.29712,0.08775,1.67405,5.40353,0.10445,1.06922,2.66852,0.00046059,0.00046059,0.00046059
106,1395.24,0.73654,4.79033,0.36997,0.94575,1.18581,0.60822,0.63451,0.67043,0.4409,0.65322,0.25313,0.25734,0.1056,1.48237,5.49701,0.06074,0.9995,2.35552,0.000459673,0.000459673,0.000459673
107,1408.32,0.73803,4.60916,0.36325,0.95106,1.1816,0.6102,0.52888,0.63517,0.43103,0.87135,0.21645,0.23204,0.10107,1.33285,5.4968,0.09338,1.14454,2.12188,0.000458756,0.000458756,0.000458756
108,1421.24,0.72529,4.82247,0.36202,0.93744,1.17996,0.65191,0.62518,0.70486,0.4705,0.40511,0.27131,0.26758,0.11363,1.29331,5.44196,0.08359,1.17283,2.06605,0.000457838,0.000457838,0.000457838
109,1434.09,0.73558,4.80517,0.3748,0.96247,1.19934,0.53638,0.66492,0.72012,0.49584,0.3871,0.2455,0.27787,0.10114,1.36742,5.33258,0.08282,1.2757,2.18337,0.000456921,0.000456921,0.000456921
110,1447,0.74912,4.7089,0.37697,0.97404,1.18653,0.56386,0.69,0.7084,0.48962,0.35177,0.21086,0.20115,0.09178,1.42542,5.43869,0.16216,1.13144,2.19246,0.000456003,0.000456003,0.000456003
111,1459.88,0.72672,4.67708,0.34571,0.97132,1.17353,0.61901,0.62061,0.70345,0.44589,0.58561,0.29728,0.3035,0.12276,1.57169,5.24632,0.07031,1.11634,2.62453,0.000455086,0.000455086,0.000455086
112,1472.77,0.71947,4.71917,0.37269,0.90475,1.15549,0.45825,0.68799,0.69489,0.46426,0.42725,0.30804,0.31184,0.09017,1.56343,5.95983,0.05313,1.61197,2.67755,0.000454169,0.000454169,0.000454169
113,1485.89,0.71952,4.59913,0.35656,0.9443,1.17748,0.4689,0.70022,0.70004,0.4694,0.40063,0.29053,0.23877,0.11186,1.32277,5.18738,0.07272,1.17967,2.17265,0.000453251,0.000453251,0.000453251
114,1498.8,0.71528,4.55613,0.36956,0.87733,1.16594,0.541,0.68193,0.70744,0.42381,0.26349,0.3047,0.25577,0.11701,1.56729,5.65266,0.0802,1.35452,2.31669,0.000452334,0.000452334,0.000452334
115,1511.7,0.70215,4.63545,0.35597,0.89668,1.15442,0.43629,0.79288,0.6957,0.42409,0.36424,0.26506,0.26071,0.08533,1.6452,5.82723,0.0833,1.34632,2.39378,0.000451416,0.000451416,0.000451416
116,1524.59,0.71129,4.52118,0.35827,0.88073,1.17173,0.49485,0.78213,0.71005,0.46356,0.28951,0.30167,0.2552,0.06025,1.40986,6.01305,0.05864,1.57455,2.12982,0.000450499,0.000450499,0.000450499
117,1537.45,0.72435,4.57061,0.36308,0.89654,1.17213,0.602,0.68388,0.65449,0.43201,0.5754,0.26332,0.21793,0.0973,1.52269,5.28307,0.07893,1.0933,2.44911,0.000449582,0.000449582,0.000449582
118,1550.55,0.73768,4.47687,0.35875,0.91555,1.18676,0.52705,0.79372,0.76485,0.51782,0.51124,0.37817,0.36258,0.11974,1.32994,5.42817,0.05817,1.21926,2.2698,0.000448664,0.000448664,0.000448664
119,1563.53,0.69833,4.59179,0.36382,0.92573,1.15005,0.60161,0.69397,0.73047,0.52799,0.50799,0.27121,0.27823,0.10756,1.22581,5.22056,0.08727,1.06348,2.12745,0.000447747,0.000447747,0.000447747
120,1576.42,0.71938,4.53671,0.37216,0.91288,1.17929,0.55472,0.71356,0.76,0.47744,0.49169,0.3293,0.33074,0.10417,1.34324,5.52059,0.07536,1.34181,2.24904,0.000446829,0.000446829,0.000446829
121,1589.29,0.70979,4.4835,0.3459,0.92887,1.17855,0.55798,0.82659,0.74381,0.45773,0.30973,0.39701,0.36172,0.12794,1.44567,5.26332,0.07968,1.09648,2.41152,0.000445912,0.000445912,0.000445912
